id;Datum;Datum_unsicher;Name;personen_id;Beruf;Beruf_unsicher;Wirtschaftssektor;Buergen;buergen_id;Buergen_Berufe;Anmerkungen;Ort;orte_unsicher;Datum_Anmerkung;zuordnung_sicher;unsicherheit_anmerkung
BB-0237;1548-01-04;;Uelrich Edlinger;ulrich_edlinger_bb1548;Kürschner;;Leder & Pelz;;;;;;;;ja;"Möglicherweise identisch mit der Person ""ulrich_edlinger"" aus urkunden_gesamt.xlsx (dort genannt 1549, 1 Jahre Abstand zu diesem Bürgerbuch-Eintrag): beide ""Bürger zu Krems"", kein Widerspruch in Beruf/Kontext feststellbar, aber auch kein eindeutiger Beleg (z.B. übereinstimmende Ehefrau) vorhanden. Nicht zusammengeführt."
BB-0238;1548-01-04;;Gabriel Kornhueber;gabriel_kornhueber;Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-0239;1548-01-04;;Hanns Hefelfuerter;hans_hefelfuerter;;;;;;;;;;;;
BB-0240;1548-01-04;;Hanns Ambshaimer;hans_ambshaimer;;;;;;;;;;;;
BB-0241;1548-01-04;;Anndreas Weishaubt;andreas_weishaubt;Gürtler;;Metall & Waffen;;;;;;;;ja;
BB-0242;1548-02-17;;Georg Ploschl;georg_ploschl;;;;;;;;;;;;
BB-0243;1548-03-09;;Georg Nagl;georg_nagl;;;;;;;;;;;;
BB-0244;1548-03-09;;Michel Prusch;michael_prusch;Weißgerber;;Leder & Pelz;;;;;;;;ja;
BB-0245;1548-03-02;;Anndre Gundersheuer;andreas_gundersheuer;;;;;;;Begert ain abschidt fiat mit gemainer vermeldung.;;;;;
BB-0246;1548-03-23;;Hanns Maulperger;hans_maulperger;Zimmermann;;Holz, Bau & Stein;;;;;;;;ja;
BB-0247;1548-03-23;;Veitt Kässl;veit_kaessl;Schuster;;Leder & Pelz;;;;;;;;ja;
BB-0248;1548-04-27;;Georg Varlinger;georg_varlinger;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0249;1548-05-04;;Herz Käpler;herz_kaepler;Doktor;;Gesundheit;;;;;;;;ja;
BB-0250;1548-05-04;;Caspar Walther;kaspar_walther;Fleischhacker;;Lebensmittelhandwerk;;;;Ain preuchigen abschiedt zugeben. | Am 28. Mai 1546 Bürger geworden.;;;;ja;
BB-0251;1548-05-04;;Steffan Nagl;stephan_nagl;;;;;;;;;;;;
BB-0252;1548-05-04;;Wolffganng Peckh;wolfgang_beck;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0253;1548-06-08;;Hanns Zaglawer;hans_zaglawer;;;;;;;;;;;;
BB-0254;1548-07-06;;Georgen Ebmar;georg_ebmar;;;;;;;;;;;;
BB-0255;1548-07-06;;Wolff Lehner;wolf_lehner;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0256;1548-07-20;;Caspar Huschnauer;kaspar_huschnauer;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-0257;1548-08-03;;Hanns Schachner;hans_schachner;;;;;;;Begert seinen abschidt. Ist ime zugeben bewilligt, doch dem vorgegeben abschiedt unnd beschaidt unvergriffen.;;;;;
BB-0258;1548-08-14;;Hanns Ortner;hans_ortner;;;;;;;;;;;;
BB-0259;1548-09-14;;Hanns Walkham;hans_walkham;;;;;;;;;;;;
BB-0260;1548-11-09;;Georg Sailler;georg_seiler;Schreiner, Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-0261;1548-11-09;;Ambrosy Lifftl;ambrosius_lifftl;Beutler;;Leder & Pelz;;;;;;;;ja;
BB-0262;1548-11-09;;Wolffganng Egger;wolfgang_egger_bb1548;;;;;;;;;;;;"Möglicherweise identisch mit der Person ""wolfgang_egger"" aus urkunden_gesamt.xlsx (dort genannt 1549, 1 Jahre Abstand zu diesem Bürgerbuch-Eintrag): beide ""Bürger zu Krems"", kein Widerspruch in Beruf/Kontext feststellbar, aber auch kein eindeutiger Beleg (z.B. übereinstimmende Ehefrau) vorhanden. Nicht zusammengeführt."
BB-0263;1548-11-09;;Thoman Hamperger;thomas_hamperger;Wagner;;Holz, Bau & Stein;;;;;;;;ja;
BB-0264;1548-11-09;;Steffan Nagl;stephan_nagl;;;;;;;Erstmalig vorstellig am 4. Mai 1548.;;;;;
BB-0265;1548-12-07;;Ambrosy Munzenrieder;ambrosius_munzenrieder;Sattler;;Leder & Pelz;;;;;;;;ja;
BB-0266;1549-01-04;;Philliph Schwerzer;phillip_schwerzer;;;;;;;Begert ainen abschied, ist im zuegeben bewilligt worden. | Am 23. Februar 1543 Bürger geworden.;;;;;
BB-0267;1549-02-01;;Benedict Tandl;benedikt_tandl;Klampferer;;Metall & Waffen;;;;;;;;ja;
BB-0268;1549-02-01;;Ambrosy Zwetler;ambrosius_zwetler;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0269;1549-02-01;;Leopold Rannfftl sonnst Eyznoder;leopold_rannfftl;;;;;;;Bgert aines burgerlichen abschiedts, der ist ime in gemainem unnd gewonndlichem form;;;;;
BB-0270;1549-02-08;;Allexander Fallmprun;alexander_fallmprun;;;;;;;;;;;;
BB-0271;1549-02-08;;Georg Stockhl;georg_stockl;;;;;;;;;;;;
BB-0272;1549-02-08;;Larenz Schachtl;laurenz_schachtl;;;;;;;;;;;;
BB-0273;1549-02-15;;Jheronimusen Kintschen;hieronymus_kintschen;Schuster;;Leder & Pelz;;;;;;;;ja;
BB-0274;1549-02-15;;Sigmundt Zaglawer;sigmund_zaglawer;Steinmetz;;Holz, Bau & Stein;;;;;;;;ja;
BB-0275;1549-03-15;;Matheus Fenigast;matthaeus_fenigast;;;;;;;;;;;;
BB-0276;1549-03-22;;G. Schockhler;g_schockler;;;;;;;;;;;;
BB-0277;1549-05-03;;Hanns Crafft;hans_crafft;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-0278;1549-05-03;;Caspar Scheibenperger;kaspar_scheibenperger;;;;;;;;;;;;
BB-0279;1549-05-03;;Georg Preyschuech;georg_preyschuech;;;;;;;;;;;;
BB-0280;1549-05-03;;Hainrich Rauber;heinrich_rauber;Zinngießer;;Metall & Waffen;;;;;;;;ja;
BB-0281;1549-05-10;;Hanns Lamrer;hans_lamrer;;;;;;;;;;;;
BB-0282;1549-05-10;;Urban Windisch;urban_windisch;;;;;;;;;;;;
BB-0283;1549-05-10;;Petter Amberger;peter_amberger;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-0284;1549-05-10;;Bartlme Holzer;bartholomaeus_holzer;;;;;;;;;;;;
BB-0285;1549-07-09;;Wolff Lamrer;wolf_lamrer;;;;;;;;;;;;
BB-0286;1549-05-17;;Cristoff Stadt;christoph_stadt;;;;;;;;;;;;
BB-0287;1549-05-31;;Leopold Tanhouer;leopold_tanhouer;Messerschmied;;Metall & Waffen;;;;;;;;ja;
BB-0288;1549-05-31;;Caspar Stahardinger;kaspar_stahardinger;Weber;;Textil & Bekleidung;;;;;;;;ja;
BB-0289;1549-07-05;;Georg Siber;georg_siber;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-0290;1549-07-05;;Adam Sumer;adam_sumer;Schreiber;;Verwaltung, Recht & Bildung;;;;;;;;ja;
BB-0291;1549-07-12;;Wolffganng Ziegler;wolfgang_ziegler;;;;;;;;;;;;
BB-0292;1549-07-19;;Matheus Frey;matthaeus_frey;;;;;;;;;;;;
BB-0293;1549-08-06;;Wolffganng Sterer;wolfgang_sterer;;;;;;;;;;;;
BB-0294;1549-08-13;;Hanns Pachman;hans_pachman;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-0295;1549-09-06;;Anndre Ruebpaur;andreas_ruebpaur;;;;;;;;;;;;
BB-0296;1549-09-06;;Wolffganng Scheustorffer;wolfgang_scheustorffer;;;;;;;;;;;;
BB-0297;1549-09-06;;Michel Kindler;michael_kindler;Kürschner;;Leder & Pelz;;;;;;;;ja;
BB-0298;1549-09-13;;Jheronimusz Auer;hieronymus_auer;;;;;;;;;;;;
BB-0299;1549-09-13;;Ninianus Ringer;ninianus_ringer;;;;;;;;;;;;
BB-0300;1549-09-20;;Adam Sumer;adam_sumer;Schreiber;;Verwaltung, Recht & Bildung;Matheus Sume.;matthaeus_sume;;Erstmalig vorstellig am 5. Juli 1549.;;;;ja;
BB-0301;1549-11-15;;Wolffganng Fuchs;wolfgang_fuchs;;;;;;;Begert ain abschiedt, ist ime zugeben bewilligt.;;;;;
BB-0302;1549-11-22;;Hanns Pachman;hans_pachman;Schneider;;Textil & Bekleidung;Veit Hueter.;veit_hueter;;Erstmalig vorstellig am 13. August 1549.;;;;ja;
BB-0303;1549-11-22;;Hanns Spreng;hans_streng;;;;;;;;;;;;
BB-0304;1549-11-29;;Hanns Knoll;hans_knoll;;;;Sebastian Reisacher.;sebastian_reisacher;;;;;;;
BB-0305;1549-12-10;;Gregor Teibling;gregor_teibling;Apotheker;;Gesundheit;;;;Begert ain abschiedt. Ist im zugeben bewilligt.;;;;ja;
BB-0306;1549-12-13;;Hanns Gaiger;hans_gaiger;;;;;;;;;;;;
BB-0307;1549-12-13;;Sigmundt Walkham;sigmund_walkham;;;;;;;;;;;;
BB-0308;1549-12-20;;Wolff Schwarz;wolf_schwarz;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0309;1549-12-20;;Jacob Galler;jakob_galler;;;;;;;;;;;;
BB-0310;1549-12-20;;Hanns Pelkhouer;hans_pelkhouer;Schuster;;Leder & Pelz;;;;;;;;ja;
BB-0311;1549-12-20;;Reischl Fleischackher;reischl_fleischacker;;;;;;;;;;;;
BB-0312;1549-12-20;;Georg Scheckhler;georg_scheckler;;;;;;;;;;;;
BB-0313;1549-12-20;;Georg Preyschuech;georg_preyschuech;;;;;;;Erstmalig vorstellig am 3. Mai 1549.;;;;;
BB-0314;1549-12-19;;Caspar Renner;kaspar_renner;Barbier;;Gesundheit;;;;;;;;ja;
BB-0315;1549-12-19;;Mathias Fenigast;matthaeus_fenigast;;;;;;;Erstmalig vorstellig am 15. März 1549.;;;;;"personen_id vereinheitlicht (vorher matthias_fenigast): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0275 (""Matheus Fenigast"", Ähnlichkeit 0.875) - dieselbe Person."
BB-0316;1549-12-20;;Caspar Renner;kaspar_renner;Barbier;;Gesundheit;;;;Erstmalig vorstellig am 19. Dezember 1549.;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;ja;
BB-0317;1549-12-20;;Sigmund Messrer;sigmund_messerer;Schuster;;Leder & Pelz;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;ja;
BB-0318;1549-12-20;;Georg Rieder;georg_rieder;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0319;1549-12-20;;Niclas Kasstl;niklas_kasstl;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0320;1549-12-20;;Wernhardt Span;wernhardt_span;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0321;1549-12-20;;Jacob Tolderl;jakob_tolderl;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0322;1549-12-20;;Thoman Steyrer;thomas_steyrer;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0323;1549-12-20;;Hanns Rattich;hans_rattich;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0324;1549-12-20;;Leonnhart Zerer;leonnhart_zerer;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0325;1549-12-20;;Mathusz Strasser;matthaeus_strasser;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan.;;
BB-0326;1549-12-20;;Petter Kapeller;peter_kapeller;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0327;1549-12-20;;Cristoff Frumbholzer;christoph_frumbholzer;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0328;1549-12-20;;Hanns Kirchperger;hans_kirchperger;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0329;1549-12-20;;Anndre Weishaup;andreas_weishaup;Gürtler;;Metall & Waffen;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;ja;
BB-0330;1549-12-20;;Matheus Feller;matthaeus_feller;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0331;1549-12-20;;Joseph Winter;joseph_winter;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0332;1549-12-20;;Joachim Grafenpeckh;joachim_grafenpeck;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0333;1549-12-20;;Cristoff Schaffer;christoph_schaffer;Doktor;;Gesundheit;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;ja;
BB-0334;1549-12-20;;Gilg Kern;aegidius_kern;;;;;;;;;;Volgünde burger zu Krembs haben an hewt Freytag den 21. tag Decembris geschworn und den aidt gethan. 40 begert. Ist ime zuegeben unnd bewilligt worden. zuverkhinden, mittler zeyt sollen die anligenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;
BB-0335;1550-01-10;;Larenz Petter;larenz_petter;Tuchscherer;;Textil & Bekleidung;;;;;;;;ja;
BB-0336;1550-01-17;;Cristophen Schaffer;christoph_schaffer;Doktor;;Gesundheit;;;;Erstmalig vorstellig am 21. Dezember 1549.;;;;ja;
BB-0337;1550-01-17;;Gilg Khern;aegidius_kern;;;;;;;Erstmalig vorstellig am 21. Dezember 1549;;;;;
BB-0338;1550-01-17;;Wolfganng Hueter;wolfgang_hueter;Lederer;;Leder & Pelz;;;;Begert ain abschiedt. Ist ime bewilligt.;;;;ja;
BB-0339;1550-01-17;;Hanns Kronast;hans_kronast;;;;;;;Mit dreuen burgern sein thuen unnd wesen bewisen, des ain khundschaft unnd abschied;;;;;
BB-0340;1550-01-31;;Hanns Spindler;hans_spindler;;;;;;;;;;;;
BB-0341;1550-03-25;;Leopold Vorsl;leopold_vorsl;;;;Hanns Ratenperger.;hans_ratenperger;;;;;;;
BB-0342;1550-04-02;;Triebsweter;triebsweter;;;;;;;Triebsweters handlung furgenomen den 20. Aprilis dem Triebswetter zu Steyr zuverkhinden, mittler zeyt sollen die anliegenden grundt, weingarten unnd anders, so noch nit beschriben unnd taxiert, zum eeisten inventiert unnd geschätzt worden.;;;;;
BB-0343;1550-04-29;;Cristoph Phannstil;christoph_phannstil;;;;Veit Lechner.;veit_lechner;;;;;;;
BB-0344;1550-04-29;;Georg (Irnfridt?);georg_irnfridt;Schuster;;Leder & Pelz;Maister Macheus (Schuster).;maister_macheus;Schuster;;;;;ja;
BB-0345;1550-06-13;;Cristoph Schaffer;christoph_schaffer;Doktor;;Gesundheit;;;;Erstmalig vorstellig am 21. Dezember 1549 und am 17. Januar 1550.;;;;ja;
BB-0346;1550-06-13;;(+Cristoff) Pirchinger;christoph_pirchinger;;;;;;;;;;;;
BB-0347;1550-06-13;;Michel Kunig;michael_kunig;Kartenmaler;;Kunst, Musik & Unterhaltung;;;;;;;;ja;
BB-0348;1550-07-01;;Michl Hiersch;michael_hiersch;;;;;;;;;;;;
BB-0349;1550-07-18;;Hanns Hilliinger;hans_hilliinger;Salzleger;;Handel;;;;;;;;ja;
BB-0350;1550-08-01;;Leonhart Aring;leonhard_aring;Radschmied;;Metall & Waffen;Lechner Peckhen, Pauln Hayperger.;lechner_peck|paul_hayperger;;;;;;ja;
BB-0351;1550-08-29;;Leonhart Pruckhermair;leonhard_pruckermair;;;;;;;;;;;;
BB-0352;1550-09-12;;Georg Guertner;georg_guertner;;;;;;;Ainen abschiedt unnd geburtbrief begert. | Am 6. Mai 1547 Bürger geworden.;;;;;
BB-0353;1550-09-12;;N. Walkhaim;n_walkham;;;;;;;;;;;;
BB-0354;1550-09-12;;Hanns Schriedt;hans_schriedt;Schuster;;Leder & Pelz;;;;Begert ainen abschiedt. Will sich gen Leus [Langenlois] setzen.;;;;ja;
BB-0355;1550-11-07;;Wolfganng Perger;wolfgang_perger;;;;;;;;;;;;
BB-0356;1550-11-07;;Benedict Preyschuech;benedikt_preyschuech;;;;;;;;;;;;
BB-0357;1550-11-07;;Jacob Fadin;jakob_fadin;;;;;;;;;;;;
BB-0358;1550-11-07;;Alexannder Hiltmair;alexander_hiltmair;Barbier;;Gesundheit;Hanns Drackh.;hans_drack;;;;;;ja;
BB-0359;1550-11-07;;Hanns Reisinger;hans_reisinger;Binder;;Holz, Bau & Stein;Hanns Werster (Binder), Ingaltinger Ferber.;hans_werster|ingaltinger;Binder|Färber;;;;;ja;
BB-0360;1550-12-05;;Matheus Allantsperger;matthaeus_allantsperger;Fasszieher;;Holz, Bau & Stein;Leopold Kornhuet.;leopold_kornhuet;;;;;;ja;
BB-0361;1550-12-05;;Leonhard Taxmülner;leonhard_taxmuelner;;;;;;;;;;;;
BB-0362;1550-12-05;;Leonhard Hueber;leonhard_hueber;;;;Collman Lisst.;collman_lisst;;;;;;;
BB-0363;1550-12-16;;Martin Maizr;martin_maier;;;;Reisacher.;reisacher;;;;;;;
BB-0364;1550-12-19;;Georg Lott;georg_lott;;;;;;;;;;Freitag vor Thome;;
BB-0365;1550-12-19;;Sigmund Fuchs;sigmund_fuchs;;;;;;;;;;;;
BB-0366;1550-12-19;;Rueprecht Koller;ruprecht_koller;;;;;;;;;;;;
BB-0367;1550-12-19;;Asm Seickh;erasmus_seick;;;;;;;;;;;;
BB-0368;1550-12-19;;Hanns Vorsl;hans_vorsl;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-0369;1550-12-19;;Hanns Camersperger;hans_camersperger;;;;;;;;;;;;
BB-0370;1550-12-19;;Oswald Lindentaller;oswald_lindentaller;;;;;;;;;;;;
BB-0371;1550-12-19;;Hanns Pachhueber;hans_pachhueber;;;;;;;;;;;;
BB-0372;1550-12-19;;Achatz Teyss;achaz_teyss;;;;;;;;;;;;
BB-0373;1550-12-19;;Rueprecht Frech;ruprecht_frech;;;;;;;;;;;;
BB-0374;1550-12-19;;Gregori Vorster;gregor_vorster;;;;;;;;;;;;
BB-0375;1550-12-19;;Georg Aixer;georg_aixer;;;;;;;;;;;;
BB-0376;1550-12-19;;Cristoff Silbereisen;christoph_silbereisen;;;;;;;;;;;;
BB-0377;1550-12-19;;Veit Gebl;veit_gebl;;;;;;;;;;;;
BB-0378;1550-12-19;;Jacob Schutz;jakob_schutz;Hutmacher;;Textil & Bekleidung;Leopold Tonhofer (Messerschmied) (Bürger zu Stein).;leopold_tonhofer;Messerschmied;;;;;ja;
BB-0379;1551-01-02;;Michel Zwettler;michael_zwetler;;;;;;;;;;;;
BB-0380;1551-01-23;;Hanns Vleischackher;hans_fleischhacker;;;;;;;Ist ime aufgelegt von heut dato in 14 tagen seinen abschiedt aufzulegen, unnd zupringen. Wonit, ime darauf sein handtierung züspern. ;;;;;
BB-0381;1551-02-13;;Hanns Steuber;hans_steuber;Seiler;;Transport & Wasserwesen;;;;;;;;ja;
BB-0382;1551-02-27;;Georg Schockhler;georg_schockler;;;;;;;;;;;;
BB-0383;1551-02-27;;Wolfganng Zeuchpaur;wolfgang_zeuchpaur;;;;;;;;;;;;
BB-0384;1551-02-27;;Jacob Drechsel;jakob_drechsel;Kammmacher;;Sonstiges Handwerk;Matheus Peringer (Nadler).;matthaeus_peringer;Nadler;;;;;ja;
BB-0385;1551-02-27;;Hanns Knaller;hans_knaller;Riemer;;Leder & Pelz;;;;;;;;ja;
BB-0386;1551-03-20;;Steffan Alckouer;stephan_alckouer;;;;;;;;;;;;
BB-0387;1551-04-10;;Wolfganng Irrpaur;wolfgang_irrpaur;Färber;;Textil & Bekleidung;;;;;;;;ja;
BB-0388;1551-04-10;;Georg Felder;georg_felder;;;;;;;;;;;;
BB-0389;1551-04-14;;Hanns Bernhardt;hans_bernhardt;Fleischhacker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-0390;1551-04-17;;Cristoff Pirchinger;christoph_pirchinger;;;;;;;Erstmalig vorstellig am 13. Juni 1550.;;;;;
BB-0391;1551-04-17;;Hanns Pranntlsperger;hans_pranntlsperger;Müller;;Lebensmittelhandwerk;;;;;;;;ja;
BB-0392;1551-04-17;;Caspar Ernreich;kaspar_ernreich;;;;;;;;;;;;
BB-0393;1551-05-05;;Petern Spitzel;peter_spitzel;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-0394;1551-05-08;;Georg Schrautter;georg_schrautter;Zinngießer;;Metall & Waffen;;;;;;;;ja;
BB-0395;1551-05-08;;Peter Spitzel;peter_spitzel;Schneider;;Textil & Bekleidung;;;;Erstmalig vorstellig am 5. Mai 1551.;;;;ja;
BB-0396;1551-05-08;;Sigmund Wasserburger;sigmund_wasserburger;Tischler;;Holz, Bau & Stein;Sigmund Wasserburger (Tischler und Bürger zu Krems).;sigmund_wasserburger;Tischler;Sigmundt Wasserburger, tischler und burger zu Krembs, hat umb ain abschied den herrn burgermaister angelangt. Der ime auf ein pargschaft, so er mit dem herrn Hannsen Eberleu des rats und Colman Listen gethan, bewilligt und geben worden;;;;ja;
BB-0397;1551-05-15;;Jörg Krumb;joerg_krumb;Glaser;;Holz, Bau & Stein;Herr burgermeister, Herr Mathauser.;herr_burgermeister|herr_mathauser;;;;;;ja;
BB-0398;1551-05-25;;Leopold Behaim;leopold_behaim_bb1551;Binder;;Holz, Bau & Stein;;;;;;;;ja;"Möglicherweise identisch mit der Person ""leopold_behaim"" aus urkunden_gesamt.xlsx (dort genannt 1539, 12 Jahre Abstand zu diesem Bürgerbuch-Eintrag): beide ""Bürger zu Krems"", kein Widerspruch in Beruf/Kontext feststellbar, aber auch kein eindeutiger Beleg (z.B. übereinstimmende Ehefrau) vorhanden. Nicht zusammengeführt."
BB-0399;1551-05-29;;Hannsen Steiners;hans_steiners;Hafner;;Holz, Bau & Stein;;;;;;;;ja;
BB-0400;1551-06-05;;Wolfganng Zirisues;wolfgang_zirisues;;;;;;;;;;;;
BB-0401;1551-06-12;;Hanns Knoler;hans_knoler;Riemer;;Leder & Pelz;Veit Lechner (Bäcker) (Bürger zu Krems).;veit_lechner;Bäcker;;;;;ja;
BB-0402;1551-06-26;;Jacob Drechssel;jakob_drechsel;Kammmacher;;Sonstiges Handwerk;;;;Jacob Drechssel kampmacher. Vermugend. Das er sich ane vergunstigung burgermaister | Erstmalig vorstellig am 27. Februar 1551.;;;;ja;"personen_id vereinheitlicht (vorher jakob_drechssel): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-0384 (""Jacob Drechsel"", Ähnlichkeit 0.966) - dieselbe Person."
BB-0403;1551-06-26;;Anndre Hindermülner;andreas_hindermuelner;;;;;;;Dem herrn Tanradl zuschreiben unnd zubegern, den Hindermülner herain zu schaffen, das er sich der burgerlichen glub unnd phlicht bemuessig unnd aussteunde schulden bezalle.;;;;;
BB-0404;1551-06-26;;Wolfganng Entznman;wolfgang_entznman;;;;;;;;;;;;
BB-0405;1551-06-26;;Wolf Pannapalckh;wolf_pannapalck;Tischler;;Holz, Bau & Stein;Hanns Khupherschmid.;hans_kupherschmid;;;;;;ja;
BB-0406;1551-06-26;;Thoman Schlegl;thomas_schlegl;;;;;;;;;;;;
BB-0407;1551-07-10;;Hanns Painstadl;hans_painstadl;;;;;;;;;;;;
BB-0408;1551-07-10;;Michel Kunig;michael_kunig;Kartenmaler;;Kunst, Musik & Unterhaltung;;;;Erstmalig vorstellig am 13. Juni 1550.;;;;ja;
BB-0409;1551-07-14;;Leonhard Graf;leonhard_graf;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-0410;1551-07-14;;Peter Spitzel;peter_spitzel;Schneider;;Textil & Bekleidung;Benedict Preischuech (Bürger zu Stein), Ulrich Oler (Bürger zu Stein).;benedikt_preyschuech|ulrich_oler;;Erstmalig vorstellig am 5. Mai 1551 und am 8. Mai 1551.;;;;ja;
BB-0411;1551-08-07;;Michel Kunig;michael_kunig;Kartenmaler;;Kunst, Musik & Unterhaltung;Pranndtmair (Kürschner).;pranndtmair;Kürschner;Erstmalig vorstellig am 13. Juni 1550 und am 10. Juli 1551.;;;;ja;
BB-0412;1551-08-07;;Steffan Vorslain;stephan_vorslain;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-0413;1551-08-07;;Leonhard Kosz;leonhard_koss;Schneider;;Textil & Bekleidung;;;;Begert ain abschiedt. Wan er zuestift unnd zallt, soll ime ain abschiedt gegeben werden.;;;;ja;
BB-0414;1551-08-18;;Enntznman;enntznman;;;;;;;Soll seine sachen sonderlich mit gerhabschaften zuvor verrichten, alß dan wierdet er des abschieds halben beschaidt emphahen.;;;;;
BB-0415;1551-08-21;;Hanns Painstadl;hans_painstadl;;;;;;;Ainem ersamen rat der statt Wien zuschreiben, der Klagflugl hete den Painstadl vor dem herrn richter beclagt, sey ime aufgelegt worden. Der Klagflugl solle kundtschafft bringen, das der Painstadl des handwechs unredlich sey, das er zuthuen sich erboten, aber nit nachkhomen. Unnd weil Painstadl von Wien khundtschafft bracht, das er redlich sey, werde er dabei gelassen unnd derf dieser zeit nit (geen?) Wien mit einschliessung des Painstadls khundtschafft unnd dem (erbeten?) wan er dem abschiedt ain genuegn thue.  | Erstmalig vorstellig am 10. Juli 1551.;;;;;
